"year","hunt","species","hunted","killed","sex","age","dok","gmu","mtnherd","horn","base","broomed","browtinel","browtiner","pointsl","pointsr"
"2021","DG005","Goat","Y","Y","Male","5","08/31","01A","","700","519","N","","","",""
"2021","DG005","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG005","Goat","Y","Y","Male","4","09/25","01A","","881","550","N","","","",""
"2021","DG005","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG005","Goat","Y","Y","Male","3","09/01","01A","","1000","675","","","","",""
"2021","DG006","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","Y","Female","4","08/17","01A","","925","450","N","","","",""
"2021","DG006","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG006","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","Y","Male","4","09/18","01A","","1019","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","01A","","","","","","","",""
"2021","DG006","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","Y","Male","5","08/19","01A","","975","550","N","","","",""
"2021","DG006","Goat","Y","Y","Female","4","09/25","01A","","850","413","N","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","Y","Male","2","09/14","01A","","813","531","N","","","",""
"2021","DG006","Goat","Y","Y","Male","6","09/25","01A","","1113","581","Y","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","Y","Male","8","08/19","01A","","1006","581","Y","","","",""
"2021","DG006","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG006","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","01A","","","","","","","",""
"2021","DG006","Goat","Y","N","Unk","","","01A","","","","","","","",""
"2021","DG006","Goat","Y","Y","Female","11","08/16","01A","","950","400","N","","","",""
"2021","DG006","Goat","Y","Y","Female","4","08/15","01A","","975","400","N","","","",""
"2021","DG006","Goat","Y","Y","Male","3","09/22","01A","","794","525","N","","","",""
"2021","DG006","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG008","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG008","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG331","Goat","Y","Y","Male","1","08/10","","","619","413","","","","",""
"2021","DG331","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG331","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG334","Goat","Y","Y","Male","","09/11","","","","","","","","",""
"2021","DG334","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG334","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG334","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG334","Goat","Y","Y","Male","4","10/09","","","856","525","","","","",""
"2021","DG334","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG334","Goat","Y","Y","Male","2","10/04","","","24600","","","","","",""
"2021","DG334","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG338","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG338","Goat","Y","Y","Male","1","10/07","","","725","450","","","","",""
"2021","DG338","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG338","Goat","Y","Y","Male","6","08/15","","","975","581","","","","",""
"2021","DG338","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG338","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG338","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG339","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG339","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG339","Goat","Y","Y","Male","3","08/17","","","875","513","","","","",""
"2021","DG339","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG339","Goat","Y","Y","Male","7","01/18","","","825","538","","","","",""
"2021","DG339","Goat","Y","Y","Male","7","08/14","","","894","544","","","","",""
"2021","DG339","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG341","Goat","Y","Y","Male","5","09/21","","","900","525","","","","",""
"2021","DG341","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG341","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG342","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG342","Goat","Y","Y","Male","5","10/02","","","788","450","","","","",""
"2021","DG342","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG342","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG342","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG342","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG342","Goat","Y","Y","Male","2","09/15","","","781","456","","","","",""
"2021","DG342","Goat","Y","Y","Male","5","10/03","","","925","481","","","","",""
"2021","DG344","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG344","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG344","Goat","Y","Y","Male","7","09/18","","","963","563","","","","",""
"2021","DG344","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG344","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG344","Goat","Y","Y","Male","9","08/30","","","869","513","","","","",""
"2021","DG344","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG344","Goat","Y","Y","Female","23","09/27","","","","","","","","",""
"2021","DG345","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","Y","Male","5","10/05","","","913","575","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","Y","Female","6","09/01","","","788","375","","","","",""
"2021","DG345","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","Y","Male","3","08/15","","","819","513","","","","",""
"2021","DG345","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG345","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG345","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG345","Goat","N","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG345","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","Y","Male","2","09/05","","","663","431","","","","",""
"2021","DG346","Goat","Y","Y","Male","4","09/03","","","875","500","N","","","",""
"2021","DG346","Goat","Y","Y","Male","7","09/04","","","1025","550","N","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","Y","Female","4","09/11","","","925","419","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","Y","Male","1","10/09","","","663","450","","","","",""
"2021","DG346","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","Y","Male","3","10/12","","","881","500","","","","",""
"2021","DG346","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","Y","Male","2","09/19","","","806","513","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG346","Goat","Y","Y","Female","8","10/11","","","825","363","","","","",""
"2021","DG347","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG347","Goat","Y","Y","Male","4","08/10","","","981","525","","","","",""
"2021","DG347","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG347","Goat","Y","Y","Female","3","08/30","","","856","406","","","","",""
"2021","DG347","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG347","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG347","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG347","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG347","Goat","Y","Y","Female","8","10/09","","","1006","400","","","","",""
"2021","DG347","Goat","Y","Y","Female","","09/20","","","","","","","","",""
"2021","DG351","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG351","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG351","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG351","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG351","Goat","Y","Y","Female","3","08/30","","","794","425","","","","",""
"2021","DG351","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG351","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG351","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG351","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG351","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG351","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG351","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG352","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","Y","Y","Male","4","08/10","","","869","506","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","Y","Y","Female","2","10/07","","","794","375","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","Y","Y","Male","2","09/05","","","606","394","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","Y","Y","Male","5","09/07","","","919","544","","","","",""
"2021","DG352","Goat","Y","Y","Male","6","09/07","","","925","563","","","","",""
"2021","DG352","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG352","Goat","Y","Y","Male","6","08/19","","","925","500","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","Y","Y","Male","3","09/04","","","863","494","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG352","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG354","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG354","Goat","Y","Y","Male","7","08/16","","","931","531","","","","",""
"2021","DG354","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG354","Goat","Y","Y","Male","","08/11","","","","","","","","",""
"2021","DG354","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG354","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG356","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG356","Goat","Y","Y","Male","4","08/29","","","863","444","","","","",""
"2021","DG356","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG356","Goat","Y","Y","Male","","09/18","","","","","","","","",""
"2021","DG356","Goat","Y","Y","Male","1","09/19","","","706","481","","","","",""
"2021","DG356","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG356","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG356","Goat","Y","Y","Female","3","10/09","","","819","381","","","","",""
"2021","DG356","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG356","Goat","Y","Y","Male","4","08/10","","","906","525","","","","",""
"2021","DG356","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG357","Goat","Y","Y","Male","2","08/11","","","781","","","","","",""
"2021","DG357","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG357","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG357","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG357","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG357","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG357","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG358","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG358","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG358","Goat","Y","Y","Male","6","09/15","","","906","550","","","","",""
"2021","DG358","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG358","Goat","N","N","Unk","","","","","","","","","","",""
"2021","DG358","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG358","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG358","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG358","Goat","Y","Y","Female","2","09/09","","","781","406","","","","",""
"2021","DG358","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","Y","Y","Female","","09/19","","","","","","","","",""
"2021","DG359","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG359","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG359","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG359","Goat","Y","Y","Male","9","10/13","","","881","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","Y","Male","3","09/02","","","950","525","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","Y","Male","8","09/05","","","969","525","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","Y","Male","3","08/25","","","963","563","N","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","Y","Female","2","10/03","","","825","388","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","Y","Female","9","08/15","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","Y","Male","4","08/15","","","931","540","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","Y","Male","3","10/08","","","863","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG360","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","Y","Male","5","09/04","","","906","538","","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","Y","Female","1","09/25","15C","","556","350","N","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","Y","Male","","09/28","15C","","","","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","Y","Unk","","08/11","","","","","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","Y","Male","5","10/10","","","838","513","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","Y","Male","1","08/12","","","656","450","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG361","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG361","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG362","Goat","Y","Y","Female","5","08/21","","","738","500","","","","",""
"2021","DG362","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG362","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG362","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG362","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG362","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG362","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG362","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG362","Goat","Y","Y","Male","1","09/18","","","644","450","","","","",""
"2021","DG362","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG362","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG362","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","Y","Male","","09/07","","","","","","","","",""
"2021","DG363","Goat","Y","Y","Female","3","10/10","","","","","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","Y","Male","3","08/24","","","900","1419","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","Y","Female","2","08/20","15C","","425","319","N","","","",""
"2021","DG363","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","Y","Male","5","08/30","","","900","538","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","Y","Male","2","09/28","","","731","475","","","","",""
"2021","DG363","Goat","Y","Y","Female","3","09/04","","","875","850","","","","",""
"2021","DG363","Goat","Y","Y","Male","3","09/04","","","975","975","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG363","Goat","Y","Y","Male","7","08/22","","","925","518","","","","",""
"2021","DG363","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG364","Goat","Y","N","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","Y","Y","Male","4","08/10","","","850","525","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG364","Goat","N","N","Unk","","","","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","Y","Female","3","09/17","08Z","","700","131","N","","","",""
"2021","DG471","Goat","Y","Y","Male","5","09/07","08Z","","800","500","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","Y","Unk","","","08Z","","","","","","","",""
"2021","DG471","Goat","Y","Y","Female","4","09/11","08Z","","600","375","N","","","",""
"2021","DG471","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","8","10/05","08Z","","900","500","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","4","08/20","08Z","","800","500","N","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","","10/24","08Z","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG471","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","5","09/16","08Z","","900","500","","","","",""
"2021","DG471","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","","10/22","08Z","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","4","10/02","08Z","","900","500","","","","",""
"2021","DG471","Goat","Y","Y","Male","","09/05","08Z","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","5","09/27","08Z","","850","500","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","6","08/28","08Z","","900","413","N","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG471","Goat","Y","Y","Male","6","09/18","08Z","","900","500","","","","",""
"2021","DG471","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG471","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG472","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG472","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG472","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG472","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG472","Goat","Y","Y","Male","","10/02","","","","","","","","",""
"2021","DG472","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG472","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG472","Goat","Y","Y","Male","4","10/05","08Z","","600","206","N","","","",""
"2021","DG472","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG472","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG472","Goat","Y","Y","Female","","09/27","08Z","","","","","","","",""
"2021","DG472","Goat","Y","Y","Female","5","10/20","08Z","","950","450","","","","",""
"2021","DG473","Goat","Y","Y","Male","6","10/08","08Z","","900","550","N","","","",""
"2021","DG473","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG473","Goat","Y","Y","Male","","10/12","08Z","","","","","","","",""
"2021","DG473","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG473","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG473","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG473","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG473","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG473","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG473","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG473","Goat","Y","Y","Male","3","10/09","08Z","","800","500","N","","","",""
"2021","DG473","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG474","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG474","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG474","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG474","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG474","Goat","Y","N","Unk","","","08Z","","","","","","","",""
"2021","DG474","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG474","Goat","N","","Unk","","","","","","","","","","",""
"2021","DG474","Goat","Y","Y","Male","7","09/27","08Z","","900","0","N","","","",""
